t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
124534,95479.69,500.50,500.30,0.01,0.76,0.61,-4.65,1.97,1.30,51.20,-0.67,571,1,0,0
124571,95487.74,499.80,500.29,0.01,0.76,0.61,-4.74,1.85,1.30,51.16,-0.40,571,1,0,0
124611,95481.77,500.26,500.29,0.01,0.76,0.61,-4.59,2.10,1.22,51.38,-0.37,571,1,0,0
124647,95484.58,500.07,500.29,0.01,0.76,0.61,-4.65,1.72,1.50,50.95,-0.47,571,1,0,0
124683,95482.87,500.50,500.29,0.01,0.76,0.61,-4.68,1.90,1.45,51.18,-0.81,571,1,0,0
124720,95481.55,500.34,500.29,0.01,0.76,0.61,-4.62,1.81,1.04,50.92,-0.56,571,1,0,0
124755,95477.63,500.40,500.29,0.01,0.77,0.61,-4.78,1.88,1.43,51.68,-0.77,571,1,0,0
124791,95486.06,499.94,500.29,0.01,0.76,0.62,-4.81,1.70,1.24,50.85,-0.56,571,1,0,0
124831,95485.68,499.98,500.29,0.01,0.76,0.61,-4.69,1.84,1.43,51.36,-0.86,571,1,0,0
124868,95475.20,500.89,500.29,0.01,0.76,0.61,-4.75,2.15,1.53,51.29,-0.44,571,1,0,0
124925,95480.82,500.68,500.30,0.01,0.76,0.61,-4.62,1.87,1.08,51.07,-0.62,571,1,0,0
124962,95478.01,500.65,500.30,0.01,0.77,0.60,-4.74,1.78,1.51,51.84,-0.66,571,1,0,0
124998,95481.55,500.34,500.30,0.01,0.76,0.60,-4.76,1.75,1.27,51.57,-0.73,571,1,0,0
125034,95478.36,500.62,500.30,0.00,0.76,0.61,-4.57,1.85,1.27,51.55,-0.09,571,1,0,0
125074,95478.01,500.65,500.30,0.02,0.76,0.60,-4.66,1.90,1.29,51.61,-0.93,571,1,0,0
125111,95483.97,500.13,500.30,0.01,0.76,0.61,-4.81,1.94,1.21,51.11,-0.53,571,1,0,0
125147,95478.74,500.62,500.30,0.00,0.76,0.61,-4.83,1.85,1.30,51.00,-0.26,571,1,0,0
125182,95480.07,500.47,500.30,0.01,0.76,0.61,-4.72,2.16,1.49,51.27,-0.62,571,1,0,0
125218,95480.82,500.40,500.30,0.01,0.76,0.62,-4.61,2.11,1.32,50.92,-0.70,571,1,0,0
125255,95478.36,500.62,500.30,0.01,0.76,0.61,-5.05,1.95,1.48,51.40,-0.72,571,1,0,0
125295,95481.55,500.34,500.30,0.01,0.76,0.61,-4.59,1.82,1.44,51.40,-0.46,571,1,0,0
125331,95481.55,500.09,500.30,0.01,0.76,0.61,-4.81,2.10,1.33,51.19,-0.58,571,1,0,0
125367,95485.10,500.03,500.30,0.01,0.76,0.61,-4.66,1.82,1.47,51.54,-0.47,571,1,0,0
125404,95487.92,499.78,500.30,0.01,0.76,0.61,-4.75,1.80,1.46,51.14,-0.30,571,1,0,0
125440,95475.55,500.86,500.30,0.01,0.76,0.61,-4.66,1.78,1.32,51.24,-0.44,571,1,0,0
125475,95485.10,500.03,500.30,0.01,0.76,0.61,-4.65,1.84,1.21,51.07,-0.59,571,1,0,0
125515,95482.30,500.27,500.30,0.01,0.76,0.61,-4.78,1.96,1.59,51.44,-0.55,571,1,0,0
125552,95479.87,500.55,500.30,0.00,0.75,0.61,-4.78,1.88,1.46,50.90,-0.26,571,1,0,0
125588,95479.87,500.48,500.30,0.01,0.76,0.62,-4.78,1.91,1.42,50.81,-0.59,571,1,0,0
125624,95486.56,500.58,500.30,0.01,0.76,0.62,-4.80,1.93,1.43,50.89,-0.67,571,1,0,0
125661,95483.03,500.21,500.30,0.01,0.76,0.60,-4.69,1.80,1.18,51.48,-0.81,571,1,0,0
125697,95483.03,499.72,500.30,0.01,0.76,0.61,-4.62,1.78,1.50,51.49,-0.39,571,1,0,0
125736,95483.75,500.15,500.30,0.00,0.76,0.61,-4.78,1.69,1.52,51.38,-0.16,571,1,0,0
125772,95478.51,500.60,500.30,0.01,0.76,0.60,-4.77,1.95,1.48,51.44,-0.43,571,1,0,0
125808,95478.89,500.57,500.30,0.01,0.76,0.60,-4.78,2.05,1.42,51.69,-0.58,571,1,0,0
125845,95486.56,499.87,500.30,0.01,0.76,0.61,-4.48,1.79,1.30,51.08,-0.30,571,1,0,0
125881,95480.94,500.39,500.30,0.01,0.76,0.61,-5.00,1.73,1.25,51.05,-0.34,571,1,0,0
125917,95481.69,500.36,500.30,0.01,0.76,0.61,-4.59,1.91,1.36,51.46,-0.50,571,1,0,0
125957,95481.32,499.87,500.30,0.01,0.76,0.61,-4.82,1.98,1.35,51.33,-0.86,571,1,0,0
125993,95476.80,500.75,500.30,0.01,0.76,0.61,-4.82,2.04,1.24,51.09,-0.46,571,1,0,0
126029,95482.42,500.02,500.30,0.00,0.76,0.60,-4.58,1.91,1.53,51.51,-0.29,571,1,0,0
126065,95473.27,501.06,500.30,0.01,0.76,0.61,-4.84,1.91,1.53,51.21,-0.65,571,1,0,0
126101,95479.61,500.51,500.30,0.01,0.76,0.60,-4.56,2.08,1.27,51.71,-0.30,571,1,0,0
126138,95480.36,500.44,500.30,0.01,0.76,0.61,-4.56,1.84,1.24,51.37,-0.56,571,1,0,0
126174,95490.85,499.52,500.30,0.01,0.76,0.61,-4.64,2.03,1.34,51.29,-0.52,571,1,0,0
126214,95482.42,500.26,500.30,0.01,0.76,0.61,-4.91,1.84,1.24,51.10,-0.53,571,1,0,0
126249,95480.36,500.54,500.30,0.00,0.76,0.61,-4.43,1.98,1.34,51.26,-0.17,571,1,0,0
126285,95479.99,500.47,500.30,0.01,0.76,0.62,-4.96,1.91,1.34,50.97,-0.56,571,1,0,0
126322,95479.61,500.44,500.30,0.01,0.76,0.61,-4.72,1.86,1.13,51.41,-0.52,571,1,0,0
126358,95485.23,500.02,500.30,0.01,0.76,0.61,-4.81,1.91,1.36,51.00,-0.50,571,1,0,0
126394,95480.74,500.65,500.30,0.01,0.76,0.61,-4.68,1.69,1.35,51.43,-0.69,571,1,0,0
126434,95483.17,500.20,500.30,0.01,0.77,0.60,-4.81,1.91,1.44,51.85,-0.64,571,1,0,0
126471,95482.42,500.26,500.30,0.01,0.76,0.61,-6.26,1.84,1.43,51.09,-0.40,571,1,0,0
126507,95485.60,499.98,500.30,0.01,0.77,0.60,-6.26,1.94,1.36,52.32,-0.49,571,1,0,0
126542,95485.60,499.95,500.30,0.01,0.75,0.62,-4.56,1.95,1.30,50.31,-0.80,571,1,0,0
126578,95477.93,500.65,500.30,0.00,0.77,0.60,-3.93,2.04,1.24,52.33,-0.26,571,1,0,0
126615,95480.36,500.51,500.30,0.01,0.75,0.62,-8.29,1.98,1.69,50.66,-0.54,571,1,0,0
126655,95485.60,501.21,500.30,0.01,0.77,0.61,-6.46,2.09,1.39,51.79,-0.63,571,1,0,0
126691,95479.61,500.51,500.30,0.01,0.75,0.62,-7.98,1.87,1.40,50.57,-0.34,571,1,0,0
126727,95479.99,500.47,500.30,0.00,0.76,0.62,-0.34,2.00,1.28,50.84,-0.03,571,1,0,0
126763,95477.56,500.68,500.30,0.01,0.78,0.60,-16.51,2.24,1.69,52.48,-0.81,571,1,0,0
126799,95480.36,500.44,500.30,0.02,0.74,0.62,-9.06,2.04,1.70,49.90,-0.97,571,1,0,0
126835,95479.61,500.54,500.31,0.01,0.71,0.65,11.02,1.78,0.40,47.86,-0.45,571,1,0,0
126888,95476.80,500.75,500.31,-0.00,0.80,0.59,5.39,1.55,0.54,53.51,0.06,571,1,0,0
126924,95479.99,500.51,500.31,0.01,0.78,0.60,-16.34,1.81,2.08,52.53,-0.67,571,1,0,0
126969,95477.93,500.65,500.31,0.01,0.76,0.61,-7.16,1.92,1.40,51.34,-0.57,571,1,0,0
127005,95479.61,500.51,500.31,0.01,0.80,0.59,-18.91,2.33,2.50,53.45,-0.71,571,1,0,0
127041,95482.80,500.23,500.31,0.01,0.70,0.66,-12.54,1.30,1.41,46.88,-0.74,571,1,0,0
127078,95482.42,500.42,500.31,0.01,0.73,0.64,12.79,1.84,0.60,48.71,-0.40,571,1,0,0
127118,95482.04,500.54,500.31,0.01,0.78,0.59,-7.30,1.63,1.05,53.17,-0.80,571,1,0,0
127154,95482.04,500.29,500.31,-0.00,0.70,0.66,17.88,1.98,0.11,46.50,0.26,571,1,0,0
127190,95476.42,500.54,500.31,0.04,0.78,0.59,33.61,1.72,-0.93,52.97,-2.37,571,1,0,0
127225,95485.60,499.98,500.31,0.00,0.84,0.51,4.30,2.28,1.00,59.00,-0.19,571,1,0,0
127262,95479.24,500.54,500.31,0.01,0.81,0.55,-36.80,1.38,2.56,55.91,-0.37,571,1,0,0
127298,95483.55,500.16,500.31,0.02,0.72,0.65,-29.85,2.33,2.56,48.12,-1.24,571,1,0,0
127338,95474.00,500.90,500.31,0.00,0.73,0.63,16.35,1.94,0.74,49.33,-0.29,571,1,0,0
127374,95477.93,500.65,500.31,-0.00,0.83,0.54,-5.14,1.75,1.36,57.14,0.06,571,1,0,0
127410,95480.74,500.20,500.31,0.01,0.73,0.64,-14.88,1.77,1.44,49.08,-0.68,571,1,0,0
127447,95486.36,499.92,500.31,0.01,0.77,0.59,6.47,2.02,0.76,52.29,-0.65,571,1,0,0
127482,95480.74,500.16,500.31,0.01,0.79,0.58,-11.66,1.91,1.62,53.45,-0.66,571,1,0,0
127518,95480.74,500.41,500.31,0.01,0.74,0.61,-2.94,1.94,1.23,50.38,-0.51,571,1,0,0
127558,95489.52,499.64,500.31,0.01,0.79,0.59,-4.12,2.04,1.49,53.55,-0.50,571,1,0,0
127594,95477.93,500.65,500.31,0.01,0.75,0.61,-7.23,1.87,1.35,50.92,-0.62,571,1,0,0
127630,95481.82,500.41,500.31,-0.00,0.78,0.60,-1.75,2.07,1.33,52.31,0.16,571,1,0,0
127667,95475.13,500.90,500.31,0.01,0.76,0.60,-8.09,1.86,1.56,51.61,-0.43,571,1,0,0
127703,95481.82,499.86,500.31,0.00,0.77,0.60,2.51,1.79,1.25,52.29,-0.11,571,1,0,0
127738,95478.63,500.59,500.31,0.00,0.83,0.53,-40.33,1.90,3.47,57.43,-0.16,571,1,0,0
127778,95477.56,500.68,500.31,-0.01,0.82,0.70,-43.40,-5.00,3.23,49.54,0.40,571,1,0,0
127814,95481.44,500.35,500.31,0.00,0.91,0.74,-69.74,-12.89,13.33,51.06,-0.05,571,1,0,0
127851,95483.90,500.13,500.31,-0.01,0.93,0.91,-59.52,-19.68,25.48,45.59,0.45,571,1,0,0
127887,95480.36,500.44,500.31,0.01,0.99,0.93,-12.63,-29.92,45.60,46.69,-0.36,571,1,0,0
127923,95481.09,500.38,500.31,-0.03,1.01,0.83,55.01,-34.45,68.84,50.55,1.16,571,1,0,0
127960,95478.63,500.59,500.31,0.05,0.87,0.78,91.42,-35.48,86.01,48.08,-2.33,571,1,0,0
128000,95485.60,499.98,500.31,0.15,0.97,0.64,76.26,-38.02,101.84,56.72,-7.27,571,1,0,0
128035,95480.36,500.62,500.31,0.30,0.92,0.55,55.21,-37.46,120.19,59.23,-15.85,571,1,0,0
128072,95483.90,500.13,500.31,0.36,0.67,0.62,63.93,-31.44,120.00,47.27,-21.45,571,1,0,0
128108,95481.09,500.38,500.31,0.47,0.56,0.28,86.02,-28.42,147.64,63.06,-36.80,571,1,0,0
128144,95480.74,500.41,500.31,0.83,0.24,0.40,72.49,-22.69,138.69,30.46,-60.88,571,1,0,0
128181,95483.90,500.87,500.31,0.59,0.14,0.17,86.30,-34.00,162.75,40.80,-69.58,571,1,0,0
128221,95478.63,500.35,500.31,0.74,-0.02,-0.27,74.59,-29.88,145.52,-176.49,-70.12,571,1,0,0
128257,95481.82,500.31,500.31,1.03,0.58,0.40,74.61,-37.90,153.45,55.31,-55.63,571,1,0,0
128293,95478.63,500.59,500.31,1.22,0.41,0.08,53.86,-48.81,148.06,78.75,-71.13,571,1,0,0
128329,95478.28,500.62,500.32,1.26,0.21,0.15,105.03,-52.30,144.49,55.35,-78.47,571,1,0,0
128366,95481.44,500.35,500.32,1.23,0.03,0.11,93.17,-56.35,140.63,13.51,-84.95,571,1,0,0
128402,95478.63,500.59,500.32,1.03,-0.01,0.13,108.07,-49.89,138.50,-4.57,-83.02,571,1,0,0
128442,95473.77,501.08,500.32,0.95,-0.05,-0.05,162.67,-35.29,132.91,-134.43,-85.89,571,1,0,0
128479,95473.39,501.05,500.32,0.95,0.05,-0.19,90.79,-17.07,127.78,166.49,-78.47,571,1,0,0
128515,95473.02,501.11,500.32,0.86,0.06,-0.04,34.84,-8.31,124.14,125.05,-84.83,571,1,0,0
128550,95474.75,500.93,500.32,0.78,-0.02,-0.04,122.99,2.59,115.65,-147.18,-86.69,571,1,0,0
128587,95473.02,500.87,500.33,0.88,-0.02,-0.09,88.69,16.30,103.09,-166.89,-84.24,571,1,0,0
128627,95477.56,501.05,500.33,0.96,0.00,-0.06,62.04,27.33,94.44,179.26,-86.69,571,1,0,0
128664,95472.66,501.11,500.33,0.88,-0.03,-0.06,77.90,28.45,87.37,-153.84,-85.90,571,1,0,0
128700,95475.13,500.90,500.33,1.02,-0.02,-0.08,123.28,32.64,84.00,-164.73,-85.44,571,1,0,0
128736,95467.05,501.60,500.33,0.87,-0.08,-0.07,44.27,37.41,74.23,-133.37,-82.91,571,1,0,0
128773,95474.00,501.24,500.34,0.89,-0.08,-0.01,43.37,36.85,64.91,-98.07,-84.65,571,1,0,0
128808,95472.66,501.11,500.34,0.91,-0.06,-0.04,57.44,40.21,55.69,-120.76,-85.69,571,1,0,0
128862,95472.66,500.62,500.34,0.85,-0.03,0.01,48.00,46.94,36.63,-73.08,-88.04,571,1,0,0
128898,95480.36,500.44,500.34,0.76,-0.10,0.03,8.88,48.32,20.64,-73.84,-81.99,571,1,0,0
128934,95472.66,501.11,500.34,0.82,-0.24,-0.12,22.26,31.50,11.80,-115.57,-71.87,571,1,0,0
128970,95471.94,501.18,500.34,0.75,-0.39,0.33,16.69,30.25,8.74,-49.51,-55.91,571,1,0,0
129015,95477.93,500.65,500.35,0.78,-0.38,0.09,5.96,48.67,8.64,-77.11,-63.49,571,1,0,0
129052,95478.28,500.62,500.35,0.98,-0.38,-0.01,-7.69,34.84,-4.09,-91.57,-69.03,571,1,0,0
129092,95474.37,500.96,500.35,1.01,-0.45,0.35,37.84,37.44,-4.93,-52.04,-60.66,571,1,0,0
129128,95477.17,500.72,500.35,0.89,-0.38,0.47,67.66,36.50,-14.88,-39.28,-55.76,571,1,0,0
129164,95479.61,500.57,500.35,0.85,-0.28,0.30,46.20,32.01,-20.94,-43.07,-64.58,571,1,0,0
129201,95479.24,500.54,500.35,0.93,-0.23,0.33,31.07,42.23,-11.77,-34.65,-66.60,571,1,0,0
129236,95473.27,500.54,500.35,0.83,-0.20,0.37,44.05,51.10,-6.14,-27.91,-63.24,571,1,0,0
129276,95484.50,500.02,500.35,0.78,-0.21,0.29,44.54,52.97,-4.82,-35.85,-65.39,571,1,0,0
129313,95489.36,499.65,500.35,0.79,-0.15,0.33,29.73,50.67,-8.48,-23.68,-65.21,571,1,0,0
129349,95488.30,499.99,500.35,0.74,-0.16,0.53,25.98,52.54,-14.35,-16.62,-52.83,571,1,0,0
129385,95482.67,500.24,500.35,0.66,-0.15,0.53,51.56,52.80,-18.94,-15.53,-50.25,571,1,0,0
129422,95478.36,500.62,500.35,0.73,-0.16,0.56,20.42,48.74,-22.38,-16.28,-51.54,571,1,0,0
129458,95490.35,499.57,500.35,0.74,-0.11,0.63,45.33,46.39,-23.37,-10.17,-49.41,571,1,0,0
129498,95492.78,499.36,500.34,0.76,-0.12,0.63,34.79,41.17,-26.15,-10.92,-50.14,571,1,0,0
129534,95493.16,499.32,500.34,0.77,-0.12,0.69,19.75,38.08,-22.29,-9.94,-47.78,571,1,0,0
129570,95495.21,499.11,500.34,0.67,-0.05,0.84,15.40,40.11,-22.67,-3.58,-38.22,571,1,0,0
129606,95492.40,499.39,500.33,0.74,-0.03,0.75,52.46,43.30,-23.74,-1.97,-44.73,571,1,0,0
129643,95506.44,498.13,500.33,0.68,-0.05,0.65,45.68,38.66,-24.79,-4.18,-45.87,571,1,0,0
129679,95496.35,499.04,500.32,0.78,-0.15,0.70,-9.29,33.79,-17.36,-12.08,-47.67,571,1,0,0
129719,95495.59,499.11,500.32,0.61,0.06,0.81,5.75,32.96,-15.06,4.02,-37.18,571,1,0,0
129755,95490.72,499.54,500.32,0.61,0.07,0.84,27.82,34.37,-12.79,4.99,-35.76,571,1,0,0
129790,95503.03,498.46,500.31,0.67,0.03,0.86,17.75,35.26,-9.80,2.31,-37.76,571,1,0,0
129827,95502.69,498.49,500.31,0.61,0.09,0.83,20.65,39.08,-8.43,6.37,-36.35,571,1,0,0
129863,95501.71,498.58,500.30,0.68,0.08,0.78,15.34,45.85,-5.46,6.10,-40.93,571,1,0,0
129899,95503.03,498.46,500.29,0.65,0.07,0.74,22.24,48.16,-0.85,5.80,-41.22,571,1,0,0
129939,95508.08,498.02,500.29,0.50,0.17,0.80,14.54,51.03,-0.42,12.16,-31.78,571,1,0,0
129975,95499.65,498.51,500.28,0.52,0.19,0.83,2.67,56.37,-3.92,13.13,-31.44,571,1,0,0
130011,95505.64,498.23,500.27,0.54,0.12,0.84,-15.65,59.25,-4.53,7.78,-32.50,571,1,0,0
