t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
51474,94997.30,542.73,542.37,0.04,-0.86,0.45,-4.50,1.99,1.11,-62.73,-2.26,571,1,0,0
51510,95006.09,541.99,542.37,0.04,-0.86,0.45,-4.62,1.83,1.27,-62.74,-2.26,571,1,0,0
51546,95000.10,542.48,542.37,0.04,-0.87,0.45,-4.55,1.98,1.16,-62.79,-2.11,571,1,0,0
51581,95012.42,541.99,542.37,0.03,-0.86,0.45,-4.80,1.85,1.28,-62.40,-1.85,571,1,0,0
51630,95006.44,541.95,542.37,0.04,-0.86,0.45,-4.61,1.83,1.23,-62.61,-2.56,571,1,0,0
51665,95003.28,542.20,542.37,0.04,-0.86,0.45,-4.55,1.88,1.22,-62.53,-2.35,571,1,0,0
51701,95008.89,541.71,542.37,0.04,-0.86,0.44,-4.71,1.84,1.15,-62.83,-2.20,571,1,0,0
51737,95003.28,542.20,542.37,0.04,-0.86,0.45,-4.78,1.94,1.23,-62.45,-2.23,571,1,0,0
51773,95004.38,542.10,542.37,0.04,-0.86,0.44,-4.72,1.82,1.31,-63.14,-2.39,571,1,0,0
51809,95001.21,542.38,542.37,0.04,-0.86,0.44,-4.54,2.18,1.27,-62.93,-2.47,571,1,0,0
51860,95006.09,541.95,542.36,0.04,-0.86,0.44,-4.62,1.95,1.05,-62.78,-2.52,571,1,0,0
51896,95006.44,541.93,542.36,0.04,-0.86,0.44,-4.67,1.92,1.16,-62.79,-2.61,571,1,0,0
51932,95007.53,541.89,542.36,0.04,-0.86,0.44,-4.82,1.71,1.32,-63.04,-2.49,571,1,0,0
51968,95006.82,541.89,542.36,0.04,-0.86,0.45,-4.59,1.80,1.24,-62.46,-2.20,571,1,0,0
52003,95012.04,541.99,542.36,0.03,-0.86,0.45,-4.65,1.80,1.35,-62.59,-1.96,571,1,0,0
52039,95006.44,541.93,542.36,0.05,-0.86,0.44,-4.72,1.82,1.34,-63.21,-2.82,571,1,0,0
52078,95006.09,541.95,542.36,0.04,-0.86,0.44,-4.75,1.82,1.34,-62.85,-2.22,571,1,0,0
52114,95007.19,541.86,542.36,0.04,-0.87,0.45,-4.70,2.05,1.22,-62.69,-2.10,571,1,0,0
52150,95003.28,542.94,542.36,0.03,-0.86,0.44,-4.75,1.97,1.24,-62.79,-2.02,571,1,0,0
52186,95004.38,542.10,542.36,0.04,-0.87,0.44,-4.70,2.06,1.24,-63.10,-2.52,571,1,0,0
52221,95004.38,542.10,542.36,0.04,-0.86,0.45,-4.62,1.98,1.41,-62.61,-2.15,571,1,0,0
52257,95001.21,542.38,542.36,0.04,-0.87,0.44,-4.66,1.95,1.06,-62.96,-2.21,571,1,0,0
52297,95000.10,542.48,542.36,0.04,-0.86,0.45,-4.71,1.89,1.32,-62.33,-2.17,571,1,0,0
52333,95000.48,542.45,542.36,0.04,-0.86,0.45,-4.54,1.98,1.15,-62.72,-2.17,571,1,0,0
52369,95001.21,542.66,542.36,0.04,-0.86,0.45,-4.74,1.69,1.19,-62.61,-2.36,571,1,0,0
52405,95003.63,542.17,542.36,0.03,-0.86,0.44,-4.71,1.78,1.02,-63.14,-2.04,571,1,0,0
52441,95007.19,541.61,542.35,0.04,-0.86,0.45,-4.64,2.04,1.20,-62.74,-2.16,571,1,0,0
52476,95006.44,541.93,542.35,0.03,-0.86,0.45,-4.57,2.02,1.30,-62.73,-2.04,571,1,0,0
52516,95004.38,542.14,542.35,0.04,-0.86,0.45,-4.78,2.00,1.27,-62.63,-2.40,571,1,0,0
52552,95007.53,541.83,542.35,0.04,-0.87,0.45,-4.78,1.75,1.17,-62.85,-2.08,571,1,0,0
52588,95004.00,541.86,542.35,0.04,-0.86,0.44,-4.68,1.88,1.31,-62.88,-2.41,571,1,0,0
52624,95004.38,542.10,542.35,0.04,-0.87,0.44,-4.72,1.79,1.06,-63.05,-2.25,571,1,0,0
52659,95005.10,542.04,542.35,0.04,-0.86,0.44,-4.78,1.82,1.21,-62.78,-2.35,571,1,0,0
52695,95003.63,542.17,542.35,0.04,-0.87,0.44,-4.68,1.79,1.30,-63.08,-2.57,571,1,0,0
52734,94998.39,542.66,542.35,0.04,-0.86,0.44,-4.75,1.79,1.19,-62.97,-2.37,571,1,0,0
52770,95001.21,542.38,542.35,0.04,-0.85,0.45,-4.75,1.91,1.36,-62.26,-2.32,571,1,0,0
52806,95006.09,542.20,542.35,0.04,-0.86,0.44,-4.79,1.79,1.08,-62.85,-2.39,571,1,0,0
52842,95006.09,541.95,542.35,0.04,-0.86,0.45,-4.71,1.75,1.44,-62.48,-2.27,571,1,0,0
52878,95004.00,542.14,542.35,0.04,-0.86,0.45,-4.62,1.75,1.13,-62.30,-2.61,571,1,0,0
52914,95006.44,541.93,542.34,0.04,-0.86,0.44,-4.58,1.89,1.30,-62.94,-2.42,571,1,0,0
52954,95001.92,542.29,542.34,0.04,-0.86,0.45,-4.58,1.90,1.28,-62.28,-2.22,571,1,0,0
52989,95006.44,541.93,542.34,0.04,-0.86,0.44,-4.79,1.98,1.46,-63.05,-2.42,571,1,0,0
53024,94998.39,542.38,542.34,0.04,-0.86,0.44,-4.65,1.72,1.08,-62.66,-2.53,571,1,0,0
53060,95003.63,542.17,542.34,0.04,-0.86,0.44,-4.81,1.87,1.37,-62.90,-2.45,571,1,0,0
53096,95000.83,542.42,542.34,0.04,-0.86,0.44,-4.67,1.85,1.24,-63.02,-2.24,571,1,0,0
53132,95000.48,542.42,542.34,0.04,-0.86,0.45,-4.52,1.84,1.34,-62.49,-2.33,571,1,0,0
53172,95007.53,542.35,542.34,0.04,-0.86,0.44,-4.63,1.75,1.05,-62.94,-2.19,571,1,0,0
53208,95004.38,542.10,542.34,0.03,-0.86,0.44,-4.63,1.91,1.06,-62.86,-1.88,571,1,0,0
53243,94998.77,542.60,542.34,0.04,-0.86,0.44,-4.67,1.69,1.25,-62.94,-2.21,571,1,0,0
53279,95001.21,542.38,542.34,0.04,-0.87,0.44,-4.68,1.98,1.13,-63.12,-2.09,571,1,0,0
53315,95009.99,541.61,542.34,0.04,-0.87,0.45,-4.62,1.85,1.47,-62.71,-2.18,571,1,0,0
53351,95001.58,542.53,542.34,0.04,-0.86,0.44,-4.61,1.94,1.40,-62.78,-2.12,571,1,0,0
53390,95007.91,542.29,542.34,0.04,-0.86,0.45,-4.68,1.85,1.19,-62.68,-2.44,571,1,0,0
53426,95007.53,541.83,542.34,0.04,-0.86,0.45,-4.79,1.82,1.34,-62.55,-2.17,571,1,0,0
53462,95001.58,542.35,542.34,0.04,-0.86,0.45,-4.75,1.94,1.11,-62.66,-2.24,571,1,0,0
53497,95007.91,542.08,542.34,0.04,-0.86,0.44,-4.62,1.85,1.50,-62.77,-2.26,571,1,0,0
53532,95001.21,542.38,542.34,0.04,-0.86,0.44,-4.69,1.92,1.14,-62.79,-2.34,571,1,0,0
53568,95001.58,542.35,542.34,0.04,-0.86,0.44,-4.79,1.82,1.25,-62.76,-2.41,571,1,0,0
53699,95005.46,541.86,542.34,0.03,-0.86,0.45,-4.69,1.91,1.24,-62.49,-2.02,571,1,0,0
53735,94996.32,542.81,542.34,0.04,-0.86,0.45,-4.75,1.95,1.53,-62.46,-2.52,571,1,0,0
53770,94994.23,543.00,542.34,0.04,-0.86,0.45,-4.84,1.92,1.17,-62.41,-2.41,571,1,0,0
53806,95004.38,542.04,542.34,0.04,-0.86,0.45,-4.72,1.83,1.26,-62.47,-2.48,571,1,0,0
53841,95004.73,542.08,542.34,0.03,-0.87,0.44,-4.75,1.88,1.17,-62.82,-1.95,571,1,0,0
53877,95001.92,541.34,542.34,0.04,-0.86,0.45,-4.75,1.88,1.26,-62.67,-2.33,571,1,0,0
53928,95009.00,541.70,542.33,0.04,-0.87,0.46,-4.73,1.95,1.11,-62.16,-2.26,571,1,0,0
53964,95005.83,541.98,542.33,0.04,-0.86,0.45,-4.62,1.89,1.17,-62.61,-2.57,571,1,0,0
54000,95004.73,542.01,542.33,0.04,-0.87,0.44,-4.62,1.69,1.21,-62.85,-2.27,571,1,0,0
54036,95003.02,542.22,542.33,0.04,-0.87,0.45,-4.68,1.79,1.34,-62.68,-2.45,571,1,0,0
54073,94999.50,542.32,542.33,0.04,-0.87,0.45,-4.66,1.70,1.25,-62.80,-2.42,571,1,0,0
54109,95005.83,541.98,542.33,0.04,-0.86,0.44,-4.66,1.91,1.26,-62.70,-2.32,571,1,0,0
54149,95007.19,541.86,542.33,0.04,-0.86,0.45,-4.71,1.94,1.21,-62.52,-2.33,571,1,0,0
54184,94997.03,542.75,542.33,0.04,-0.86,0.44,-4.59,1.89,1.42,-62.77,-2.52,571,1,0,0
54220,94998.77,542.60,542.33,0.04,-0.87,0.45,-4.57,2.04,1.11,-62.71,-2.30,571,1,0,0
54256,95000.22,542.47,542.33,0.03,-0.86,0.44,-4.78,1.73,1.17,-62.82,-2.00,571,1,0,0
54292,95003.39,542.26,542.33,0.04,-0.86,0.44,-4.71,1.80,1.42,-63.15,-2.21,571,1,0,0
54329,95006.21,541.95,542.33,0.04,-0.86,0.44,-4.60,1.88,1.21,-62.82,-2.25,571,1,0,0
54369,95011.06,541.52,542.33,0.04,-0.87,0.44,-4.74,1.71,1.40,-63.05,-2.09,571,1,0,0
54405,95008.25,542.01,542.33,0.04,-0.86,0.45,-4.62,1.88,1.21,-62.64,-2.11,571,1,0,0
54440,95009.38,541.67,542.32,0.04,-0.87,0.45,-4.73,1.79,1.28,-62.36,-2.35,571,1,0,0
54476,95009.75,541.63,542.32,0.04,-0.86,0.44,-4.68,1.85,1.33,-62.98,-2.26,571,1,0,0
54512,95005.10,542.04,542.32,0.04,-0.86,0.44,-4.63,1.72,1.19,-62.79,-2.44,571,1,0,0
54548,95004.50,542.09,542.32,0.04,-0.87,0.44,-4.79,1.92,1.25,-63.04,-2.39,571,1,0,0
54588,95009.75,541.63,542.32,0.04,-0.86,0.44,-4.80,1.77,1.30,-62.83,-2.32,571,1,0,0
54624,95008.25,541.98,542.32,0.04,-0.86,0.44,-4.78,1.70,1.06,-62.73,-2.35,571,1,0,0
54661,95003.77,542.16,542.32,0.05,-0.86,0.45,-4.81,1.85,1.27,-62.53,-2.91,571,1,0,0
54696,95005.46,542.50,542.32,0.04,-0.87,0.44,-4.70,1.98,1.34,-62.95,-2.30,571,1,0,0
54732,95012.18,541.42,542.31,0.04,-0.86,0.44,-4.65,1.95,1.34,-62.90,-2.53,571,1,0,0
54768,95003.02,542.22,542.31,0.04,-0.86,0.45,-4.65,1.79,1.25,-62.58,-2.32,571,1,0,0
54808,95003.39,542.19,542.31,0.04,-0.86,0.45,-4.81,1.91,1.10,-62.50,-2.27,571,1,0,0
54844,95003.39,542.22,542.31,0.04,-0.86,0.45,-4.65,1.82,1.13,-62.68,-2.48,571,1,0,0
54880,95001.35,542.37,542.31,0.04,-0.86,0.45,-4.62,1.86,1.17,-62.56,-2.30,571,1,0,0
54917,95009.00,541.95,542.31,0.04,-0.85,0.45,-4.81,1.92,1.16,-62.43,-2.15,571,1,0,0
54952,95003.77,542.16,542.31,0.05,-0.86,0.45,-4.71,1.82,1.19,-62.44,-2.67,571,1,0,0
54988,95003.02,541.98,542.31,0.05,-0.87,0.44,-4.69,1.92,1.14,-62.96,-2.71,571,1,0,0
55028,95005.83,541.98,542.31,0.04,-0.86,0.44,-4.67,1.96,1.34,-62.73,-2.08,571,1,0,0
55064,95006.96,541.88,542.31,0.03,-0.87,0.45,-4.76,1.84,0.97,-62.70,-1.98,571,1,0,0
55100,95004.50,542.09,542.31,0.04,-0.86,0.44,-4.62,1.88,1.27,-63.09,-2.34,571,1,0,0
55136,95003.77,542.01,542.31,0.04,-0.86,0.44,-4.67,1.92,1.06,-62.94,-2.49,571,1,0,0
55172,95003.39,542.19,542.31,0.04,-0.86,0.44,-4.68,1.82,1.12,-62.94,-2.13,571,1,0,0
55207,95008.63,542.16,542.31,0.03,-0.86,0.44,-4.75,1.91,1.19,-62.94,-1.90,571,1,0,0
55247,94999.11,541.83,542.31,0.04,-0.86,0.44,-4.81,1.94,1.01,-62.75,-2.21,571,1,0,0
55283,95006.58,541.91,542.30,0.03,-0.86,0.44,-4.52,1.91,1.21,-63.04,-2.00,571,1,0,0
55320,95001.92,542.32,542.30,0.04,-0.86,0.45,-4.68,1.84,1.31,-62.45,-2.17,571,1,0,0
55356,95000.60,542.40,542.30,0.04,-0.86,0.45,-4.67,1.94,1.15,-62.70,-2.27,571,1,0,0
55392,95011.06,541.52,542.30,0.04,-0.86,0.44,-4.66,1.78,1.13,-62.66,-2.29,571,1,0,0
55428,95003.02,541.70,542.30,0.05,-0.86,0.45,-4.82,1.75,1.20,-62.45,-2.68,571,1,0,0
55468,95009.00,542.47,542.30,0.04,-0.86,0.44,-4.69,1.90,0.98,-62.62,-2.23,571,1,0,0
55503,95008.63,541.73,542.30,0.04,-0.86,0.45,-4.59,1.79,1.36,-62.49,-2.29,571,1,0,0
55539,94999.85,542.50,542.30,0.04,-0.86,0.44,-4.65,1.89,1.16,-62.63,-2.59,571,1,0,0
55575,95009.00,541.70,542.30,0.04,-0.86,0.44,-4.48,1.97,1.10,-62.70,-2.49,571,1,0,0
55611,95006.58,541.91,542.30,0.05,-0.86,0.44,-4.59,1.96,1.05,-62.98,-2.75,571,1,0,0
55647,95005.83,541.95,542.30,0.04,-0.86,0.43,-4.64,1.99,1.30,-63.42,-2.67,571,1,0,0
55696,94997.41,542.72,542.30,0.04,-0.86,0.44,-4.67,1.88,1.08,-62.99,-2.35,571,1,0,0
55732,95012.57,541.39,542.29,0.03,-0.86,0.44,-4.66,1.82,1.22,-62.90,-1.92,571,1,0,0
55768,95000.60,541.24,542.29,0.04,-0.86,0.45,-4.63,1.72,1.30,-62.62,-2.28,571,1,0,0
55804,95003.77,542.16,542.29,0.04,-0.86,0.44,-4.77,1.84,1.14,-62.89,-2.42,571,1,0,0
55840,95008.63,542.22,542.29,0.04,-0.86,0.44,-4.48,1.88,1.41,-62.78,-2.50,571,1,0,0
55876,95006.21,541.95,542.29,0.04,-0.86,0.45,-4.71,1.75,1.15,-62.66,-2.07,571,1,0,0
55927,95005.83,541.98,542.29,0.04,-0.86,0.44,-4.91,1.85,1.31,-62.78,-2.59,571,1,0,0
55963,95003.02,541.98,542.29,0.04,-0.85,0.46,-5.39,1.87,1.47,-61.67,-2.32,571,1,0,0
55999,95003.02,542.22,542.29,0.08,-0.84,0.43,-6.71,2.12,1.17,-62.87,-4.57,571,1,0,0
56035,95006.58,541.67,542.28,0.05,-0.85,0.42,-0.24,1.88,0.62,-63.73,-3.25,571,1,0,0
56071,95005.10,542.04,542.28,0.04,-0.83,0.46,-6.31,2.05,1.27,-61.07,-2.70,571,1,0,0
56108,95003.39,542.19,542.28,0.04,-0.87,0.45,-6.70,1.85,1.19,-62.60,-2.17,571,1,0,0
56146,95004.14,542.13,542.28,0.03,-0.89,0.45,-35.08,3.65,-0.17,-63.13,-1.74,571,1,0,0
56183,95003.77,542.22,542.28,0.04,-0.88,0.48,-50.30,3.91,-1.58,-61.28,-2.53,571,1,0,0
56219,95003.39,542.19,542.28,0.03,-0.85,0.33,-48.05,-0.79,3.60,-68.52,-1.61,571,1,0,0
56255,95003.77,542.44,542.28,0.05,-0.87,0.36,-48.29,-0.80,1.72,-67.80,-2.91,571,1,0,0
56291,95001.35,542.37,542.28,0.04,-0.94,0.34,-76.45,-2.89,4.77,-69.88,-2.31,571,1,0,0
56327,95004.87,541.82,542.28,0.04,-0.95,0.27,-93.38,-3.77,5.26,-74.28,-2.61,571,1,0,0
56367,95009.00,541.70,542.28,0.04,-0.94,0.27,-54.47,0.66,3.27,-74.02,-2.51,571,1,0,0
56402,95002.64,542.26,542.28,0.03,-0.97,0.19,-76.35,-1.88,6.85,-79.11,-1.73,571,1,0,0
56439,95010.10,541.60,542.28,0.01,-0.97,0.19,-58.18,1.54,5.98,-79.16,-0.78,571,1,0,0
56475,95003.77,542.19,542.28,0.02,-0.96,0.15,-32.44,3.74,4.32,-81.18,-1.38,571,1,0,0
56511,95003.39,542.19,542.28,0.02,-0.96,0.12,-50.46,2.72,5.26,-82.71,-1.11,571,1,0,0
56547,94999.85,542.68,542.28,0.01,-0.95,0.12,-31.71,6.22,3.67,-83.11,-0.77,571,1,0,0
56587,95003.39,541.95,542.28,0.07,-1.04,0.02,-31.85,8.14,2.66,-88.77,-4.00,571,1,0,0
56623,95008.63,541.73,542.28,0.03,-1.01,0.03,-33.13,5.65,2.20,-88.03,-1.63,571,1,0,0
56658,95004.14,542.13,542.28,-0.01,-1.01,-0.04,-11.69,4.83,0.93,-92.37,0.56,571,1,0,0
56694,95007.30,541.85,542.27,-0.01,-0.99,-0.02,13.31,2.00,0.46,-90.97,0.75,571,1,0,0
56731,95006.96,541.88,542.27,-0.01,-0.99,0.04,26.76,1.18,-0.25,-87.73,0.76,571,1,0,0
56767,95001.69,541.88,542.27,0.04,-0.96,0.10,7.26,1.58,-0.01,-84.07,-2.17,571,1,0,0
56806,95001.35,542.62,542.27,0.03,-0.95,0.06,-17.94,1.95,0.01,-86.29,-1.74,571,1,0,0
56843,94998.17,542.65,542.27,0.03,-0.95,0.07,-21.76,0.08,-1.37,-85.88,-1.98,571,1,0,0
56879,95009.00,541.70,542.27,0.04,-1.05,0.01,-26.99,1.78,0.34,-89.22,-2.43,571,1,0,0
56914,95006.58,541.91,542.27,0.06,-1.00,0.04,-23.58,4.38,0.59,-87.55,-3.43,571,1,0,0
56950,95005.83,541.98,542.27,0.03,-0.99,0.04,-20.83,4.24,0.71,-87.85,-1.57,571,1,0,0
56986,95003.02,542.09,542.27,0.05,-1.00,0.03,-17.61,5.65,1.94,-88.22,-2.75,571,1,0,0
57026,95000.97,542.13,542.27,0.01,-0.98,0.00,-23.48,7.48,2.38,-89.86,-0.70,571,1,0,0
57062,95009.38,541.67,542.27,0.02,-1.00,-0.05,-9.04,6.60,1.47,-92.95,-1.01,571,1,0,0
57098,95000.60,542.19,542.27,-0.03,-1.00,-0.03,-17.11,4.96,1.25,-91.90,1.78,571,1,0,0
57134,95004.50,542.09,542.27,0.01,-0.96,0.01,-23.32,5.64,1.93,-89.66,-0.89,571,1,0,0
57169,95006.58,541.91,542.27,0.03,-0.94,-0.00,-25.19,6.74,0.10,-90.07,-1.72,571,1,0,0
57206,95004.14,542.13,542.26,0.02,-1.02,-0.11,-27.81,2.45,0.89,-96.41,-1.28,571,1,0,0
57246,95003.77,542.22,542.26,0.01,-0.99,-0.01,-17.82,2.00,0.95,-90.74,-0.66,571,1,0,0
57282,95001.69,542.34,542.26,0.01,-0.96,-0.01,-26.90,3.79,0.57,-90.63,-0.68,571,1,0,0
57318,94999.50,541.70,542.26,0.03,-0.94,-0.05,-43.97,3.94,0.73,-93.33,-1.66,571,1,0,0
57354,95006.96,541.88,542.26,0.06,-1.05,-0.11,-29.30,4.22,0.89,-96.28,-3.04,571,1,0,0
57390,95007.30,541.85,542.26,0.05,-0.98,-0.15,-23.09,3.05,1.96,-98.52,-2.64,571,1,0,0
57425,94998.17,542.65,542.26,0.03,-1.03,-0.09,-22.85,3.54,2.09,-94.83,-1.86,571,1,0,0
57465,95004.50,542.09,542.26,0.03,-0.96,-0.16,-28.79,2.33,2.20,-99.30,-1.61,571,1,0,0
57501,95007.30,541.85,542.26,0.03,-0.97,-0.20,-19.01,3.56,2.16,-101.85,-1.66,571,1,0,0
57537,95001.35,541.60,542.26,0.03,-0.93,-0.22,-19.03,3.04,0.94,-103.02,-2.01,571,1,0,0
57574,95006.96,541.88,542.26,0.04,-1.00,-0.21,-26.18,1.74,1.67,-102.06,-2.34,571,1,0,0
57610,95004.50,542.72,542.26,0.03,-0.97,-0.19,-16.69,1.94,1.97,-100.91,-1.80,571,1,0,0
57646,95006.58,541.91,542.26,0.02,-0.99,-0.18,-29.63,4.10,3.23,-100.54,-0.95,571,1,0,0
57686,95004.14,542.13,542.26,0.06,-0.97,-0.21,-24.04,4.94,3.60,-102.31,-3.51,571,1,0,0
57731,95007.67,542.06,542.26,0.00,-1.00,-0.30,-28.08,1.11,3.97,-106.75,-0.16,571,1,0,0
57766,95004.87,542.06,542.26,0.02,-0.94,-0.26,-25.95,0.85,4.39,-105.53,-1.29,571,1,0,0
57802,95008.63,541.73,542.25,0.03,-0.95,-0.24,-15.22,1.37,3.19,-104.02,-1.53,571,1,0,0
57838,95001.35,542.37,542.25,0.02,-0.96,-0.25,-1.19,3.87,2.25,-104.62,-1.09,571,1,0,0
57875,95007.30,541.85,542.25,0.03,-0.99,-0.25,0.25,4.05,2.64,-104.37,-1.42,571,1,0,0
57926,95010.10,541.63,542.25,0.02,-0.97,-0.25,6.89,5.92,3.85,-104.58,-0.87,571,1,0,0
57962,95007.67,541.82,542.25,0.01,-0.99,-0.22,-3.91,5.78,4.81,-102.66,-0.57,571,1,0,0
57998,95010.10,541.60,542.25,0.02,-0.98,-0.24,-13.27,5.62,5.58,-103.80,-0.86,571,1,0,0
58034,95004.87,542.06,542.25,-0.01,-0.93,-0.30,-29.68,3.37,5.27,-107.95,0.55,571,1,0,0
58071,95012.91,541.36,542.24,-0.02,-0.93,-0.30,-28.66,-0.43,3.81,-107.65,1.44,571,1,0,0
58106,95004.87,542.13,542.24,-0.01,-0.90,-0.30,-30.17,-1.24,1.66,-108.41,0.50,571,1,0,0
58140,95002.44,542.27,542.24,0.00,-0.98,-0.36,-38.38,-1.88,0.88,-110.06,-0.24,571,1,0,0
58176,95004.87,542.06,542.24,-0.03,-0.92,-0.32,-52.93,-4.77,-0.03,-109.02,1.61,571,1,0,0
58212,95008.39,541.75,542.24,0.03,-0.98,-0.38,-43.90,-2.73,0.01,-111.22,-1.76,571,1,0,0
58248,95002.79,542.24,542.24,0.01,-0.94,-0.40,-53.21,-1.96,0.66,-112.94,-0.78,571,1,0,0
